,PrimerMix,Assay1,Assay2,Assay3,Assay4,Assay5,Assay6,Assay7,Distance1,MDistance1,Distance2,MDistance2,Distance3,MDistance3,Distance4,MDistance4,Distance5,MDistance5,Distance6,MDistance6,Distance7,MDistance7,Distance8,MDistance8,Distance9,MDistance9,Distance10,MDistance10,Distance11,MDistance11,Distance12,MDistance12,Distance13,MDistance13,Distance14,MDistance14,Distance15,MDistance15,Distance16,MDistance16,Distance17,MDistance17,Distance18,MDistance18,Distance19,MDistance19,Distance20,MDistance20,Distance21,MDistance21,mean,min,mod_mean,mod_min
0,PM7.1176,ADE_HEX_06,C22_N_01,CHK_N_02,CNL_N_01,COC_N_02,COV_N_03,MER_N_04,0.8308011122166635,47.919196779312784,1.02534589265587,59.0703376052851,0.7477774893614696,45.8646732890882,0.12650543744173431,7.50509807480202,1.159348505225048,66.05253233133395,1.3806549125045884,81.92065030984215,0.24833996970413078,13.907241268814717,0.1658762150883064,9.871921995959868,0.7324706625271019,42.20573574971479,0.3401127255839794,18.842029441003056,0.5664593551858785,32.64444643825231,0.30246860646147833,17.97910926208679,0.9298552426409878,53.51600559160897,0.29075046070580646,16.08911211220159,0.40051558943257565,23.054038572667544,0.6623836273275333,40.58419768744751,0.45252813807202374,26.592393321182822,0.6372234697778869,39.04830700582481,1.0629784691720343,60.5025916586434,1.2896663842751934,76.44375853283341,0.27692125427011133,15.763926115331682,0.6489992152204953,0.12650543744173431,37.87510967348749,7.50509807480202
1,PM7.1191,ADE_HEX_06,C22_N_01,CHK_N_02,CNL_N_02,COC_N_01,COV_N_01,MER_N_03,0.6925746596303249,39.402695987481366,0.8887899868960096,47.70811895884504,0.17110504643525654,10.59545323918098,0.38292932422497206,25.481638793479483,1.1552013605698428,65.02911831071307,0.2642564418139027,15.758069267662462,0.23041400898884884,11.649020246536766,0.5519710262574354,31.90794306216019,0.35756329430177186,22.102364102578708,0.5003912750437945,26.45568718944271,0.4950366227228291,27.625517142995225,0.7525407285549628,41.00644286144547,0.5230006760869842,30.353170038874463,0.3277455402542335,16.414174682632893,0.710747422542449,37.462077550141494,0.2874437628011315,19.48813274147074,1.034783589293116,59.17649331410752,0.12017003399553007,7.2867329728176005,0.7856550123789868,48.007838393633826,0.3063903563152509,19.933837602246495,0.986569155886369,54.48527492519889,0.5488228249997146,0.12017003399553007,31.301419113506924,7.2867329728176005
2,PM7.1286,ADE_HEX_06,C22_N_01,CHK_N_02,CNL_N_04,COC_N_04,COV_N_01,MER_N_02,0.8666872603623783,56.2134490281668,0.9396440272012317,57.42097195743638,0.7749234358102859,51.67965289751988,1.4808063858222955,88.26194771423005,1.3959203052048035,81.56144784515986,0.06366685035666027,4.361796305316641,0.19820668200893346,11.375040782153958,0.32901400999261177,20.492517755550082,0.7344355498832393,41.17257618545435,0.5517779779433086,30.35829295630788,0.9120596906134002,58.25233459723845,0.23204370117360748,13.648298293716289,0.592998123104643,31.568794471838522,0.48103353230812684,25.156208562782332,0.9921959310782715,59.758657906498236,0.718340502653135,41.24852880325584,0.6832551251814033,38.487859345435375,0.8326568002985615,54.65776708760141,0.32867573528288196,16.82484703385177,1.5375647676204787,90.35642637432385,1.4460246170167388,83.32413891885992,0.7662824290912856,0.06366685035666027,45.532454991557046,4.361796305316641
3,PM7.1294,ADE_HEX_06,C22_N_01,CHK_N_02,CNL_N_04,COC_N_04,COV_N_03,MER_N_02,1.057952443767326,64.85980453487522,1.0882147852386055,66.02110830257242,0.9150854803766828,57.654743435918725,1.7202710247041426,94.65959345234107,1.2309448974158903,76.75112455943814,0.053858177445588316,3.571527924469564,0.21822975149306403,11.906337901662637,0.3814728066171152,21.530413997240952,0.7603027072725564,37.97853102723883,0.1876905414859358,10.494782461683805,1.0495383806446037,62.007790365424135,0.24081293678085997,13.461271327508216,0.6512619053674349,32.25548299724562,0.30579776110183426,16.93641685985248,1.089248253364135,63.70852604181611,0.8152562691389982,41.637790681455186,0.5114015280808105,29.315716475133833,0.9248515397685034,56.097999898205614,0.6448455399265567,32.65695723650539,1.7257417334372778,91.85450863076579,1.2221026465201486,73.38777239493018,0.7997562433308604,0.053858177445588316,45.654676214584946,3.571527924469564
4,PM7.1318,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_01,COC_N_02,COV_N_03,MER_N_02,0.79012204992146,39.20820346218231,1.1133862408583655,51.40903304422535,0.7429502532162622,38.2557721775043,0.05829688572902748,3.128325175686725,1.1979335211004902,55.92905614111404,0.0672185324386041,3.4265237791871432,0.33382322460558705,17.357644172472092,0.13814182891759108,8.128256862049344,0.769307309220201,47.459313465306266,0.4174196687180717,21.977023294503116,0.7601660149659472,44.21684368436372,0.39191920523763946,21.184013330806888,1.0929484718134528,61.69525734240549,0.2105153500685899,10.26958985053564,1.0849180961400862,58.025630421687936,0.7299737162735028,47.1605682153342,0.48893099151322184,26.772979866182375,0.722718761863697,43.9064525880613,1.177977576253067,67.40284253008744,0.01825329568738514,1.164485185029048,1.1678516516917385,63.268626893675446,0.6416558402968565,0.01825329568738514,34.82602102297143,1.164485185029048
5,PM7.1319,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_01,COC_N_02,COV_N_03,MER_N_03,0.7360725222114018,42.632722958637515,1.0120316059398615,53.65212452464885,0.6561290981356966,34.705465917641845,0.28233833449001616,18.577545405399796,1.0553192443518082,58.43353419494937,0.2308860469875103,13.053124825261893,0.28559094019340886,16.212439915396004,0.09990253978632432,5.657526632699754,0.9987069204918262,71.58918375422074,0.33484800685459426,19.916177726517997,0.5605976110669072,34.097781320975116,0.3624260873460526,18.821707473673072,1.2667285322575015,81.47245687543571,0.19717134493421687,10.709854664061613,0.8400742706205412,46.57172420535327,0.9180030696082024,58.88132348518382,0.4159355093805932,22.540178045808954,0.496974726740482,27.48588536366461,1.3242151137235647,89.80617181973814,0.4802394128838774,33.41196926085566,0.8729611437616873,50.64868978574382,0.6393881943698131,0.09990253978632432,38.51798038837464,5.657526632699754
6,PM7.1339,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_02,COC_N_01,COV_N_02,MER_N_03,0.6794620335634257,44.819735759599624,1.015832549954527,61.67586873676164,0.221407991728496,14.852985574171301,0.35192321494045026,28.02359557165518,1.2995020794352108,73.80130853480523,0.30103519160627873,20.888742860924847,0.34313274704440694,18.78070536942982,0.48161609698571267,28.82785506121709,0.36485741930958143,25.411270923773547,0.6289394778011412,32.40601764398413,0.440694745902519,27.18433276001515,0.817384132890465,45.36677753460192,0.6840415039202323,43.656524871454394,0.3497481983069773,16.880777850727238,0.7769377046851875,44.340778364825866,0.22027483170104864,15.616966265500226,1.102646816643952,57.56487450652321,0.10487115110910167,6.571657403873972,0.9813848989216322,58.39377870600578,0.2640003669871945,19.39814286364619,1.0444205286927661,55.97234123560534,0.5940054134347765,0.10487115110910167,35.258811352338164,6.571657403873972
7,PM7.1430,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_04,COC_N_04,COV_N_01,MER_N_02,1.0739189837520313,60.25283949606472,0.5477362973335463,35.80746280106514,1.089971997377575,62.08683752355323,1.8367698823175902,89.67974406788382,1.5066435836014769,84.18658004126867,0.09891941743934739,6.509605961709641,0.6348438567965119,34.44482655429525,0.3404316587564416,16.454206199866555,0.8256188520688348,34.9609269378553,0.46862724607329925,22.283198227557936,1.0026027397302286,54.69750695104077,0.5580425018211227,30.724458860097606,1.3151555692297803,62.36322313640439,1.0110723740765037,54.641672657040885,0.5179615991949764,32.77590847980683,0.7586872605330988,32.495387020052874,0.4826127853395995,23.244351257213847,1.043672781334979,57.78273812183922,0.36885281102358264,15.571021874565215,1.7815558589862461,84.88511733269782,1.4445051692938484,78.4933730332052,0.8908668202895533,0.09891941743934739,46.397189835004035,6.509605961709641
8,PM7.1449,ADE_HEX_06,C22_N_01,CHK_N_06,CNL_N_01,COC_N_01,COV_N_03,MER_N_01,1.110649496171072,53.50173287672023,1.1540953011564952,53.45554851108551,0.8732512819852667,45.85919834748747,0.539219158786889,28.807090496385097,1.4012216010131866,63.90366774855751,1.1757650821298595,60.318469009570244,0.2685497501827913,11.35767144023077,0.25150211084435714,11.921234362028585,0.5912743052444889,28.463247217306918,0.31199038673253665,13.009319374789792,0.14884361772162183,6.9076664106507275,0.41873263430747437,19.096086438071747,0.6923188586145647,32.04595764816566,0.33331104465245126,13.433055266656712,0.20241957644603054,9.045359145931103,0.34337300232456547,18.019027974482444,0.5568415307275225,25.009785356785677,0.35570367873785436,17.93722355433725,0.8928024480516159,40.69065459375056,0.6777542931962567,34.74461126264602,0.2286151199610099,10.064252639301019,0.5965825847137098,0.14884361772162183,28.45670760356862,6.9076664106507275
9,PM7.1451,ADE_HEX_06,C22_N_01,CHK_N_06,CNL_N_01,COC_N_01,COV_N_03,MER_N_03,0.9325238485752424,44.883453683077725,1.1528170694781883,52.19199226526692,0.8213762028653754,40.255045044421934,0.5202514315766518,24.31049351525791,1.1663858840135537,50.50079051118159,0.3165428447526001,14.996189442243866,0.3547818170415072,15.067622249743,0.11625868899732555,5.317777467090162,0.4282623685178181,18.735572452489485,0.26602648460921174,10.834187708148567,0.6755442276058592,29.936129964734263,0.4325404776046552,18.66513303316158,0.7089209894941259,29.330988361414665,0.2079607777220041,8.039990414598499,0.8502298109446434,35.6077986242708,0.31417058527948327,13.971836150633077,0.369700517385307,15.288190818329449,0.5710777589807138,25.731262129396463,0.6791026464463528,26.97198417491846,0.3291158049482372,14.192201410179658,0.8876442587289768,35.66840227988626,0.5762492616937064,0.11625868899732555,25.26176389049735,5.317777467090162
