,PrimerMix,Assay1,Assay2,Assay3,Assay4,Assay5,Assay6,Assay7,Distance1,MDistance1,Distance2,MDistance2,Distance3,MDistance3,Distance4,MDistance4,Distance5,MDistance5,Distance6,MDistance6,Distance7,MDistance7,Distance8,MDistance8,Distance9,MDistance9,Distance10,MDistance10,Distance11,MDistance11,Distance12,MDistance12,Distance13,MDistance13,Distance14,MDistance14,Distance15,MDistance15,Distance16,MDistance16,Distance17,MDistance17,Distance18,MDistance18,Distance19,MDistance19,Distance20,MDistance20,Distance21,MDistance21,mean,min,mod_mean,mod_min
0,PM7.1176,ADE_HEX_06,C22_N_01,CHK_N_02,CNL_N_01,COC_N_02,COV_N_03,MER_N_04,0.4816575376015567,21.121701784174483,0.9238198671174367,37.01347886556314,0.6593181981992856,29.766415226696868,0.20604053630130606,8.749114738398209,0.4719789990129274,20.564604088710077,0.8007367388662981,37.24957472080111,0.45607570162349864,20.272407814279497,0.26290113948520333,13.353312062847541,0.35704389143427206,16.930961824235403,0.08746644112130968,4.268865566229911,0.37311486926359033,19.60163627307082,0.3211562767005108,14.702817133663604,0.8093391529194511,34.82029412273926,0.4796667442775887,21.182499688782194,0.21587464365388387,10.187581870066454,0.5861777691947976,28.686337479705173,0.248787192805115,12.542708383424637,0.14504042085109503,7.890907884361573,0.3556697343604089,16.7489517860915,0.714253250370521,36.108339248145874,0.36436708027227666,18.995256049391234,0.4438326754967778,0.08746644112130968,20.512274600541836,4.268865566229911
1,PM7.1191,ADE_HEX_06,C22_N_01,CHK_N_02,CNL_N_02,COC_N_01,COV_N_01,MER_N_03,0.5167680441943708,28.60833191229054,0.9309866015855127,44.84661136246516,0.23673747135728138,13.713889085329397,0.6253459968944909,37.102526504570804,0.9154480783189809,51.68486932552648,0.23767060993743525,14.040087455557899,0.4297330208320617,18.64480902024422,0.36601399230164844,18.72035900093581,0.23045885150464274,12.03843594217417,0.4885002233134052,24.423597313644905,0.5481278646930342,28.522999209662945,0.7910302214451183,35.55598475509129,0.35916080513956217,16.445551635222255,0.25971372597089226,11.442665891081742,0.9728285410912404,44.395344104517335,0.5439496239593741,29.654919668752754,0.8342903910075109,43.45214032997061,0.18348863535408066,9.963487754323802,0.29701076536201404,15.805047043393085,0.7210499784711906,40.040452317576914,1.0139913911768204,53.74814245229381,0.5477288016147936,0.18348863535408066,28.230964384982187,9.963487754323802
2,PM7.1286,ADE_HEX_06,C22_N_01,CHK_N_02,CNL_N_04,COC_N_04,COV_N_01,MER_N_02,0.4188497356966902,20.67552411995076,0.8762270541933693,37.35948870971616,1.1208087166040421,49.802634076202565,1.368785462878798,62.79629374007257,0.7520918252424552,34.95390062411543,0.12657018389408706,6.818564033935687,0.47629850287640557,20.365745049517873,0.7445822916457349,33.1835286164926,1.028398424098169,47.325041130672645,0.3851943342193373,17.957795451710517,0.5139589337536523,27.787741422171738,0.2918794486026339,11.386416010903377,0.6132516303746427,24.602662932777797,0.19567012689490212,7.939329326756894,0.9833599241300015,45.33370971899484,0.3304085385368804,13.78005454305178,0.3822337091030563,16.130218309444807,1.2352517092913857,59.551280324438856,0.6476163745007272,28.17074103419123,1.4878769811216246,74.26433101861107,0.8639662413896019,43.735548538229565,0.7068228642403903,0.12657018389408706,32.567645177712315,6.818564033935687
3,PM7.1294,ADE_HEX_06,C22_N_01,CHK_N_02,CNL_N_04,COC_N_04,COV_N_03,MER_N_02,0.4230961326708336,20.239435191068047,0.911399885216969,39.11264876525093,1.1587640876108996,47.57573011666465,1.2570668301596262,52.89620638137531,0.3791425445698781,18.21664213689602,0.13749635800917176,6.984382800372306,0.514367214809026,22.941869195049104,0.7929925281553836,33.78067636394574,0.8998157753610307,39.32190939803853,0.09827626081399209,4.930697564308462,0.5073954986928164,26.98224236602041,0.3046183355403097,11.774000971196445,0.4164141086534893,16.471622389698336,0.5581579537623969,24.997118231181624,1.0133095189183037,47.79272009393003,0.11456453513965177,4.350280288570312,0.8213841059975765,35.12714632440728,1.2727256868939938,57.18456962121413,0.9242313933995259,40.55113332114081,1.3736750919235003,63.40516830058798,0.470222707495619,25.127824928941752,0.6832912644663807,0.09827626081399209,30.464953559517056,4.350280288570312
4,PM7.1318,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_01,COC_N_02,COV_N_03,MER_N_02,0.5065502252638965,20.902649272421158,0.8414991665300694,31.786016369424228,0.693511365368327,29.2861125314775,0.1402828530567811,5.885989359523298,0.5113964495075108,21.003899004496347,0.12344409864987008,4.982130252761046,0.34047853455598437,14.890395307192803,0.254571907645046,12.682733238093162,0.46623505972562757,23.052276830919887,0.09337542120077313,4.502307333955146,0.5066045777106711,23.931276894539987,0.24820980842768217,11.124288685951019,0.801228792891286,35.66530202388345,0.3573839031286743,15.552253082594731,0.8418048056436805,35.960365262004025,0.6848674919228012,34.81451965846627,0.21975448330750877,10.886354527448002,0.7215829231515485,35.001257982819325,0.4806698910964338,23.632881687541392,0.04770503030671908,2.296966289665972,0.5209121574484079,24.47544514436363,0.4477175688828238,0.04770503030671908,20.1102581304544,2.296966289665972
5,PM7.1319,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_01,COC_N_02,COV_N_03,MER_N_03,0.5142285963951414,23.961151872526035,0.8164032254848687,34.320015396400706,0.5631875549580005,22.677348330143552,0.17419182952342288,7.9162612461707615,0.48387112396354615,21.988613910924588,0.21406574380099147,10.212365666914119,0.30682624356495736,13.83595867116171,0.09680576632948641,4.168557387331854,0.41751610754670765,20.47415871816182,0.0983993604239537,4.825018747220962,0.5554867058443149,28.708116582665415,0.2721301085937357,10.650935568906931,0.7170090662921483,31.5593625366877,0.35672702723635774,15.700596843373544,0.8507824992853789,39.249075735990104,0.48189063162474705,20.276282835449848,0.09259387493052823,3.8958275142700924,0.6259328006414842,27.545807374972043,0.4001396130098439,19.11165120411314,0.15103612241085454,7.592486315341061,0.5447697591933476,27.38352956837978,0.4159044648120864,0.09259387493052823,18.859672477481222,3.8958275142700924
6,PM7.1339,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_02,COC_N_01,COV_N_02,MER_N_03,0.5016142222784524,28.216412315524586,0.8366337663552582,41.00460246163849,0.22945864093030927,12.944569366156081,0.5931150688881914,36.0808323724911,0.5739713667520336,32.876231161229825,0.23351593608268853,14.471953844458282,0.34050373043211446,14.749318600553526,0.36189454133656196,17.732191104064466,0.19353558894058132,10.121538884300172,0.11491246556380522,5.705342081470487,0.543552089164361,28.884058268584432,0.6906488209225274,29.98268712050497,0.31407597348898547,14.442146040010455,0.29404909643489724,12.915456483703903,0.8698477422077109,40.562874339411906,0.5119461919452084,26.845606158536523,0.44762733469105076,22.28103440368794,0.18239977038701025,9.719037491589445,0.13264097067200034,7.054499593579482,0.6885215225164854,39.390167167264146,0.625452580093026,33.80903233254539,0.4419008295277742,0.11491246556380522,22.84712340910979,5.705342081470487
7,PM7.1430,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_04,COC_N_04,COV_N_01,MER_N_02,0.43929131706127666,20.318853483885253,1.0571320635245276,43.46780794538643,1.1986091039408375,50.76488951827653,1.2328230468475254,53.55593298622623,0.8122207480068652,37.183126967974815,0.1485622811888788,7.527434382213688,0.6579175467132339,28.226314995307387,0.8112577496896806,35.89674081333128,0.8435809439426373,38.330424033019234,0.42557302379069756,20.42825033194466,0.5317542824180859,28.398266085572157,0.1643900638881925,6.497693143131027,0.19286480705793976,7.805723462854792,0.26646131881596324,11.323085866998968,1.1743770591096956,54.813697917910325,0.04074097515874119,1.6975951786093824,0.40111816119128646,17.57465462020725,1.3207786389278204,63.75649815172829,0.43426255627252974,19.53318388904011,1.3544521268544958,67.30413025450362,0.9301058045355197,49.08521548852124,0.6875368389969729,0.04074097515874119,31.59473902460203,1.6975951786093824
8,PM7.1449,ADE_HEX_06,C22_N_01,CHK_N_06,CNL_N_01,COC_N_01,COV_N_03,MER_N_01,0.6170434934794767,28.097730144220524,0.368946694544882,17.143958119731664,0.6755090443723905,30.350216394456677,0.6456428952621843,28.206611153824994,0.539214350801561,24.798481861570124,0.40643469392492554,21.52331708539981,0.40338097086105995,18.27221724628091,0.08072135188733477,3.538419921684107,0.08315688338795778,3.5468231530499406,0.11518829287022136,5.165503511534507,0.2272911182817221,11.692445308028804,0.4733582323953504,21.15783536949528,0.44766781520884724,19.459294621520986,0.32739808391951414,14.97743705017328,0.25469510908135184,13.405687004522258,0.045748473305566854,1.9269022685694785,0.1596905036871555,7.067185946037271,0.2795998108688267,14.167233910560366,0.12919428868494123,5.561842960042013,0.2478506762617794,12.168453001070015,0.13400300705489626,6.971200655272268,0.3172255138162831,0.045748473305566854,14.72375222319263,1.9269022685694785
9,PM7.1451,ADE_HEX_06,C22_N_01,CHK_N_06,CNL_N_01,COC_N_01,COV_N_03,MER_N_03,0.6377637939054491,28.827002955472707,0.3631717482978457,17.52479180043305,0.6445468152177143,28.79075352700411,0.6283146987442059,25.116539853136118,0.5278117759402264,23.775538539468034,0.17107781143115605,8.94282398506987,0.42420087083728847,18.657953219684174,0.046437882968380174,1.9032206530180797,0.06896238639133193,2.5514862371958187,0.13949123365735758,5.761213180041787,0.648295970304656,30.663130446680746,0.4309203339217372,18.73639005741527,0.429856555846601,16.77305702991956,0.3110168457703936,13.634147791503779,0.27641720592491054,14.001476332655049,0.033947099041286594,1.2438583467554212,0.13261860936001504,5.4184049489850805,0.654617968410069,30.581084108568163,0.12476135094165458,4.60301473563841,0.6441333523404027,26.8001804101522,0.5282901092167667,24.89764941426954,0.37460259135568796,0.033947099041286594,16.628748455860336,1.2438583467554212
