,PrimerMix,Assay1,Assay2,Assay3,Assay4,Assay5,Assay6,Assay7,Distance1,MDistance1,Distance2,MDistance2,Distance3,MDistance3,Distance4,MDistance4,Distance5,MDistance5,Distance6,MDistance6,Distance7,MDistance7,Distance8,MDistance8,Distance9,MDistance9,Distance10,MDistance10,Distance11,MDistance11,Distance12,MDistance12,Distance13,MDistance13,Distance14,MDistance14,Distance15,MDistance15,Distance16,MDistance16,Distance17,MDistance17,Distance18,MDistance18,Distance19,MDistance19,Distance20,MDistance20,Distance21,MDistance21,mean,min,mod_mean,mod_min
4,PM7.1318,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_01,COC_N_02,COV_N_03,MER_N_02,0.10405238541177854,4.517134512317611,0.24636763143848672,8.733752352420598,0.10199990202308316,4.104244040637264,0.031088630398376046,1.0974000273930336,0.08516859428259015,3.361953955988739,0.024469536182520943,0.7541951351888262,0.1423152460267082,13.207140553171584,0.0020524833886953753,0.27664305953797147,0.07296375501340249,6.696196056267872,0.018883791129188393,2.390349643439056,0.0795828492292576,5.301452703376254,0.14436772941540357,11.464229102558527,0.2152790010401107,13.396380889435234,0.1611990371558966,12.330071032882975,0.2218980952559658,10.993132778269057,0.07091127162470712,5.57761110786132,0.016831307740493018,1.7321026688811958,0.07753036584056222,4.60701203092005,0.0540799638842141,4.0987305105547645,0.006619094215855104,0.3259702072738793,0.0606990581000692,3.5066825901750214,0.09230284422844594,0.0020524833886953753,5.641542140883372,0.27664305953797147
5,PM7.1319,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_01,COC_N_02,COV_N_03,MER_N_03,0.10842410162012958,6.889333321750067,0.24933108528651254,10.899704913840845,0.1010833805298933,5.496316894270571,0.04102167523546946,2.075756966091976,0.08100182245672449,4.184378617307527,0.03911925578112324,1.9292520903439179,0.14090698366638296,10.756604314937249,0.007340721090236285,0.8520207495820095,0.06740242638466012,6.749137641617423,0.02742227916340509,2.861645445144211,0.06930484583900634,6.599550181276029,0.14824770475661925,9.410925279092865,0.2083094100510431,12.164845801839116,0.16832926282978805,10.067684225344518,0.2102118295053893,11.9177746482801,0.06006170529442384,4.751730146320862,0.020081558073168804,1.6412077932492608,0.061964124748770055,4.710454789679323,0.039980147221255036,2.938204003438159,0.0019024194543462158,0.13096870984814124,0.04188256667560125,2.9658448102085497,0.09015853836494994,0.0019024194543462158,5.7139686354029875,0.13096870984814124
6,PM7.1339,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_02,COC_N_01,COV_N_02,MER_N_03,0.10437607722949951,18.71231257319788,0.2516651428345049,23.947476244129426,0.05888084185785569,10.05837699259324,0.08519709112291715,14.434512666128404,0.10884402046886099,9.242088697438854,0.0399796415502445,8.643676422181542,0.14728906560500543,12.679476803962443,0.04549523537164382,6.535544487640812,0.019178986106582363,2.736099605258562,0.004467943239361477,0.3467746797910001,0.06439643567925502,11.233383349796469,0.19278430097664925,16.210835419643644,0.1664680517115878,13.941208412456206,0.14282112236564395,8.016725362554329,0.21168550128426045,19.851026252399528,0.02631624926506146,3.6120991912920006,0.0499631786110053,3.7965195635734332,0.018901200307611193,3.1457069701357967,0.02364692934594384,1.7902586933245128,0.04521744957267265,7.465348638131276,0.06886437891861649,5.771570789409867,0.08935423063927539,0.004467943239361477,9.627191515001867,0.3467746797910001
7,PM7.1430,ADE_HEX_06,C22_N_01,CHK_N_04,CNL_N_04,COC_N_04,COV_N_01,MER_N_02,0.08377691177138602,6.007266647683618,0.2762519573904833,12.85785208224131,0.32532892154781934,14.791127666177104,0.3708100730649134,16.797849186945854,0.11408741624890312,7.171128249220212,0.009535174509928412,0.5870925889154636,0.19247504561909728,13.923083285236482,0.24155200977643332,16.851729667543257,0.2870331612935274,19.913575003221005,0.030310504477517097,3.6747309732520783,0.07424173726145761,8.652442314506038,0.049076964157336034,2.2437123163128736,0.09455811567443012,4.30727969664517,0.1621645411415802,10.271698572759188,0.2667167828805549,16.546130343536518,0.04548115151709409,2.0247243953087826,0.21124150529891622,12.961747833537029,0.3157937470378909,18.990111848950953,0.2567226568160103,15.675531323281014,0.361274898554985,21.62110565075394,0.1045522417389747,9.91601260555237,0.18442788179901135,0.009535174509928412,11.227901535789536,0.5870925889154636
8,PM7.1449,ADE_HEX_06,C22_N_01,CHK_N_06,CNL_N_01,COC_N_01,COV_N_03,MER_N_01,0.1004844168949252,7.567888561756086,0.0880413202963319,6.235227651721827,0.0962171400518199,6.9663715266079125,0.0916356683852375,5.785696264088203,0.07864177325634465,4.803762328272471,0.048990775710738996,3.9860223693467534,0.0124430965985933,1.782476107221076,0.004267276843105294,0.6395352058872872,0.008848748509687698,1.01720029868258,0.021842643638580544,2.366053200884708,0.0514936411841862,9.995949978274231,0.008175819755488006,1.087974543621857,0.0035943480889056023,0.37671190215523503,0.009399547039987244,0.9330566948630337,0.0390505445855929,6.5152644476436805,0.004581471666582404,0.496203808215684,0.01757536679547525,1.7997217778544932,0.047226364341080906,8.30664223734423,0.012993895128892846,1.1019005814484786,0.0426448926744985,5.529659467761316,0.029650997545605656,3.5964201290128286,0.03894284519007907,0.0035943480889056023,3.8518923372697134,0.37671190215523503
9,PM7.1451,ADE_HEX_06,C22_N_01,CHK_N_06,CNL_N_01,COC_N_01,COV_N_03,MER_N_03,0.1036690397915178,9.69259618745541,0.08566574713005433,8.021287709032425,0.0948597161831548,7.550701009213311,0.08650911835170001,6.838185146358956,0.0811721034576416,5.28854658089682,0.0361115875556481,2.85481528259749,0.01800329266146347,2.836407476810521,0.008809323608363007,1.0703330184287356,0.017159921439817788,2.0629107373016384,0.0224969363338762,2.0421913121450634,0.0675574522358697,8.123032548908624,0.009193969053100465,1.1192287947069557,0.0008433712216456835,0.10158147673510694,0.004493643672412728,0.40850626688310476,0.04955415957440623,5.969745294144884,0.008350597831454781,0.819839782836558,0.013687612725513193,1.062420957273626,0.058748128627506696,5.768602554705269,0.005337014894058412,0.411448855550658,0.050397530796051915,4.906314982349231,0.0450605159019935,3.474279628498338,0.041318132526059544,0.0008433712216456835,3.829665504896797,0.10158147673510694
10,PM7.1593,ADE_HEX_06,C22_N_01,CHK_N_08,CNL_N_01,COC_N_01,COV_N_03,MER_N_01,0.10588079261740606,7.655995983150727,0.07876772187466789,5.642299015950212,0.09527639539325132,6.229073141703287,0.08538541015805991,5.436130452922865,0.07931046546176417,4.426868527839115,0.0441820223308773,3.2611879037912392,0.027113070742738166,4.335090735700517,0.010604397224154738,1.397237476932674,0.02049538245934615,2.561561463192995,0.026570327155641893,2.602430529403719,0.06169877028652876,10.56135068863379,0.016508673518583428,2.138435836075946,0.006617688283392015,0.8138277170116701,0.0005427435870962727,0.05248847514348507,0.03458569954379059,5.790950509719363,0.009890985235191413,1.044810031339528,0.015965929931487155,1.3674773172814818,0.05109437306237402,6.99196000222469,0.006074944696295742,0.5025996386442233,0.04120338782718261,5.337798501066041,0.035128443130886866,3.5383714197405207,0.040614172596224594,0.0005427435870962727,3.889902160355623,0.05248847514348507
11,PM7.1595,ADE_HEX_06,C22_N_01,CHK_N_08,CNL_N_01,COC_N_01,COV_N_03,MER_N_03,0.1006055219901297,6.845412242260981,0.0746266692474955,4.996706459587145,0.08808372136638032,5.677376622695531,0.08395015408772022,4.935142913156014,0.0716466965818682,4.130917260673509,0.030186631331876462,1.7105113669173735,0.0259788527426342,3.709842716444541,0.012521800623749385,1.651435274862931,0.016655367902409485,1.8346563714901143,0.0289588254082615,3.0769526965341667,0.07041889065825324,7.248295435577398,0.013457052118884816,1.7206821971822914,0.009323484840224716,1.0007404976483054,0.0029799726656273007,0.30880805588943094,0.04444003791561904,4.464708541145165,0.0041335672786601,0.4176891114837762,0.016437024784512116,1.6068085176230278,0.057897090034503856,5.496567631720855,0.012303457505852017,1.049296865858597,0.05376352275584376,4.469441209174601,0.04146006524999174,3.3537039173188417,0.04094420986145227,0.0029799726656273007,3.319318852630695,0.30880805588943094
12,PM7.2014,ADE_HEX_06,C22_N_02,CHK_N_04,CNL_N_04,COC_N_04,COV_N_03,MER_N_02,0.27866229685236027,9.032969476638817,0.2307739586477775,8.217131503921529,0.36155546880957334,10.697793655977064,0.4103679572190905,11.56886298725172,0.05472048656194484,2.196803524462686,0.007344842669658708,0.264504521544392,0.04788833820458277,1.923311105396493,0.08289317195721307,2.7078995861034487,0.1317056603667302,4.079320688259352,0.22394181029041543,10.3087103570854,0.2713174541827016,11.036917958185892,0.13078151016179584,4.696492217522488,0.17959399857131297,6.083560507808817,0.17605347208583266,9.286217892537103,0.2234291159781188,10.240707051132436,0.04881248840951713,1.385383922999358,0.3068349822476285,12.436927549922114,0.3542106261399146,12.866139372827353,0.35564747065714564,13.499185119668446,0.40302311454943174,13.79979185258844,0.04737564389228613,2.5412857113235776,0.20604446992643008,0.007344842669658708,7.5652341220550925,0.264504521544392
13,PM7.2151,ADE_HEX_06,C22_N_02,CHK_N_06,CNL_N_04,COC_N_04,COV_N_01,MER_N_03,0.2539141653277415,7.713001532492389,0.0487213609203061,2.21119497903184,0.3159474474438929,9.579770043089084,0.36430655554167996,12.334127251865029,0.09621211414583339,4.1091448180335775,0.012122970123658094,0.455714511805271,0.20519280440743543,12.015061662739935,0.06203328211615139,2.213521182356542,0.11039239021393843,4.491058696618707,0.15770205118190814,8.543757975146876,0.24179119520408343,11.170181154877243,0.2672260865235868,15.592262375146381,0.31558519462137385,23.045249720561404,0.04749075322552729,6.272030145470289,0.036598390796648006,3.4014002239291012,0.04835910809778704,1.9625548173859169,0.21973533329805953,11.865673225136135,0.3038244773202348,13.996907622291628,0.2680944413958466,17.78481102841302,0.35218358541802186,19.284713439401763,0.0840891440221753,6.9266203169347405,0.18150108815932806,0.012122970123658094,9.284226510606041,0.455714511805271
